code,region,Description,to_AIS98,from_AIS98   ,FCI
140649.4,head_neck,"Cerebrum [includes basal ganglia, thalamus, putamen, globus pallidus], hematoma (hemorrhage), intracerebral [include perilesional edema for size], small; <=30cc or <=15cc if <=10yo; 1-4cm diameter or <=1cm if <=10yo; subcortical hemorrhage, associated with coma >6 hours",140640.4,NONE      ,1
140650.3,head_neck,"Cerebrum [includes basal ganglia, thalamus, putamen, globus pallidus], hematoma (hemorrhage), subdural NFS",140650.4,140650.4,5
140651.3,head_neck,"Cerebrum [includes basal ganglia, thalamus, putamen, globus pallidus], hematoma (hemorrhage), subdural, tiny; <0.6cm thick [includes tentorial (subdural) blood one or both sides]",140652.4,NONE      ,5
140652.4,head_neck,"Cerebrum [includes basal ganglia, thalamus, putamen, globus pallidus], hematoma (hemorrhage), subdural, small; moderate; <=50cc or <=25cc if <=10yo; 0.6-1cm thick",140652.4,140652.4,5
140654.4,head_neck,"Cerebrum [includes basal ganglia, thalamus, putamen, globus pallidus], hematoma (hemorrhage), subdural, small; moderate; <=50cc or <=25cc if <=10yo; 0.6-1cm thick, bilateral [both sides 0.6-1cm thick]",140654.5,140654.5,3
140655.5,head_neck,"Cerebrum [includes basal ganglia, thalamus, putamen, globus pallidus], hematoma (hemorrhage), subdural, large; massive; extensive; >50cc or >25cc if <=10yo; >1cm thick, bilateral [at least one side >1cm thick]",140656.5,NONE      ,1
140656.5,head_neck,"Cerebrum [includes basal ganglia, thalamus, putamen, globus pallidus], hematoma (hemorrhage), subdural, large; massive; extensive; >50cc or >25cc if <=10yo; >1cm thick",140656.5,140656.5,1
140660.3,head_neck,"Cerebrum injury [includes basal ganglia, thalamus, putamen, globus pallidus], brain swelling NFS",140660.3,140660.3,5
140662.3,head_neck,"Cerebrum injury [includes basal ganglia, thalamus, putamen, globus pallidus], brain swelling, mild; compressed ventricles without compressed brain stem cisterns",140662.3,140662.3,5
140664.4,head_neck,"Cerebrum injury [includes basal ganglia, thalamus, putamen, globus pallidus], brain swelling, moderate; compressed ventricles and brain stem cisterns",140664.4,140664.4,1
140666.5,head_neck,"Cerebrum injury [includes basal ganglia, thalamus, putamen, globus pallidus], brain swelling, severe; absent ventricles or brain stem cisterns",140666.5,140666.5,1
140668.3,head_neck,"Cerebrum [includes basal ganglia, thalamus, putamen, globus pallidus], brain edema NFS",140660.3,140660.3,5
140670.3,head_neck,"Cerebrum [includes basal ganglia, thalamus, putamen, globus pallidus], brain edema, mild; compressed ventricles without compressed brain stem cisterns",140662.3,140662.3,5
140672.4,head_neck,"Cerebrum [includes basal ganglia, thalamus, putamen, globus pallidus], brain edema, moderate; compressed ventricles and brain stem cisterns",140664.4,140664.4,2
140674.5,head_neck,"Cerebrum [includes basal ganglia, thalamus, putamen, globus pallidus], brain edema, severe; absent ventricles or brain stem cisterns",140666.5,140666.5,1
140675.2,head_neck,"Cerebrum [includes basal ganglia, thalamus, putamen, globus pallidus], intraventricular hemorrhage, not associated with coma >6 hours",140678.4,NONE      ,5
140676.3,head_neck,"Cerebrum [includes basal ganglia, thalamus, putamen, globus pallidus], infarction [acute due to traumatic vascular occlusion]",140676.3,140676.3,1
140677.4,head_neck,"Cerebrum [includes basal ganglia, thalamus, putamen, globus pallidus], intraventricular hemorrhage, associated with coma >6 hours",140678.4,NONE      ,1
140678.2,head_neck,"Cerebrum [includes basal ganglia, thalamus, putamen, globus pallidus], intraventricular hemorrhage",140678.4,140678.4,5
140680.3,head_neck,"Cerebrum injury [includes basal ganglia, thalamus, putamen, globus pallidus], ischemic brain damage directly related to head trauma",140680.3,140680.3,1
140681.3,head_neck,"Cerebrum injury [includes basal ganglia, thalamus, putamen, globus pallidus], ischemic brain damage directly related to head trauma, not associated with coma >6 hours",140680.3,NONE      ,          
140682.3,head_neck,"Cerebrum injury [includes basal ganglia, thalamus, putamen, globus pallidus], pneumocephalus directly related to head trauma",140682.3,140682.3,1
140683.5,head_neck,"Cerebrum injury [includes basal ganglia, thalamus, putamen, globus pallidus], ischemic brain damage directly related to head trauma, associated with coma >6 hours",140680.3,NONE      ,          
140686.4,head_neck,"Cerebrum [includes basal ganglia, thalamus, putamen, globus pallidus], laceration [not from penetrating injury], >2cm length or depth",140688.4,NONE      ,2
140687.3,head_neck,"Cerebrum [includes basal ganglia, thalamus, putamen, globus pallidus], laceration [not from penetrating injury], <=2cm length or depth",140688.4,NONE      ,5
140688.3,head_neck,"Cerebrum [includes basal ganglia, thalamus, putamen, globus pallidus], laceration NFS [not from penetrating injury]",140688.4,140688.4,5
140689.9,head_neck,"Cerebrum [includes basal ganglia, thalamus, putamen, globus pallidus], trauma-associated findings not related either to intervention or to anatomically-described head injury NFS",NONE      ,NONE      ,          
140690.3,head_neck,"Cerebrum [includes basal ganglia, thalamus, putamen, globus pallidus], laceration, penetrating injury NFS",140690.5,140690.5,1
140691.3,head_neck,"Cerebrum [includes basal ganglia, thalamus, putamen, globus pallidus], laceration, penetrating injury, <=2 cm deep",140690.5,NONE      ,5
140692.5,head_neck,"Cerebrum [includes basal ganglia, thalamus, putamen, globus pallidus], laceration, penetrating injury, >2cm deep",140690.5,NONE      ,1
140693.2,head_neck,"Cerebrum [includes basal ganglia, thalamus, putamen, globus pallidus], subarachnoid hemorrhage NFS",140684.3,140684.3,5
140694.2,head_neck,"Cerebrum [includes basal ganglia, thalamus, putamen, globus pallidus], subarachnoid hemorrhage, not associated with coma >6 hours",140684.3,NONE      ,5
140695.3,head_neck,"Cerebrum [includes basal ganglia, thalamus, putamen, globus pallidus], subarachnoid hemorrhage, associated with coma >6 hours",140684.3,NONE      ,1
140696.2,head_neck,"Cerebrum [includes basal ganglia, thalamus, putamen, globus pallidus], subpial hemorrhage NFS",140686.3,140686.3,5
140697.2,head_neck,"Cerebrum [includes basal ganglia, thalamus, putamen, globus pallidus], subpial hemorrhage, not associated with coma >6 hours",140686.3,NONE      ,5
140698.3,head_neck,"Cerebrum [includes basal ganglia, thalamus, putamen, globus pallidus], subpial hemorrhage, associated with coma >6 hours",140686.3,NONE      ,1
140699.3,head_neck,"Cerebrum injury NFS [includes basal ganglia, thalamus, putamen, globus pallidus]",140699.3,140699.3,5
140701.9,head_neck,"Cerebrum injury [includes basal ganglia, thalamus, putamen, globus pallidus], hypoxic or ischemic brain damage secondary to systemic hypoxemia, hypotension or shock not directly related to head trauma",NONE      ,NONE      ,          
140702.9,head_neck,"Cerebrum injury [includes basal ganglia, thalamus, putamen, globus pallidus], hypoxic or ischemic brain damage secondary to systemic hypoxemia, hypotension or shock not directly related to head trauma, not associated with coma >24 hours",NONE      ,NONE      ,          
140703.9,head_neck,"Cerebrum [includes basal ganglia, thalamus, putamen, globus pallidus], hypoxic or ischemic brain damage secondary to systemic hypoxemia, hypotension or shock not directly related to head trauma, associated with coma >24 hours not secondary to primary brain injury; bilateral; multifocal",NONE      ,NONE      ,          
140799.3,head_neck,Pituitary injury,140799.3,140799.3,5
150000.2,head_neck,Skull fracture NFS,150400.2,NONE      ,5
150200.3,head_neck,Base (basilar) fracture NFS,150200.3,150200.3,5
150202.3,head_neck,"Base (basilar) fracture, without CSF leak",150202.3,150202.3,5
150204.3,head_neck,"Base (basilar) fracture, with CSF leak",150204.3,150204.3,5
150206.4,head_neck,"Base (basilar) fracture, complex; open with torn, exposed or loss of brain tissue; comminuted; ring; hinge",150206.4,150206.4,5
150400.2,head_neck,Vault fracture NFS,150400.2,150400.2,5
150402.2,head_neck,"Vault fracture, closed; simple; undisplaced; diastatic; linear",150402.2,150402.2,5
150404.3,head_neck,"Vault fracture, comminuted; compound but dura intact; depressed <=2cm; displaced",150404.3,150404.3,5
150406.4,head_neck,"Vault fracture, complex; open with torn, exposed or loss of brain tissue",150406.4,150406.4,5
150408.4,head_neck,"Vault fracture, massive; large areas of skull depressed >2cm",150408.4,150408.4,5
161000.1,head_neck,"Cerebral concussion, NFS",161000.2,161000.2,5
161001.1,head_neck,"Cerebral concussion, mild; no loss of consciousness",161000.2,161000.2,5
161002.2,head_neck,"Cerebral concussion, brief loss of consciousness NFS",160406.2,NONE      ,5
161003.2,head_neck,"Cerebral concussion, loss of consciousness <1 hour, NFS",160202.2,160202.2,5
161004.2,head_neck,"Cerebral concussion, loss of consciousness <=30 mins.",160202.2,160202.2,5
161005.2,head_neck,"Cerebral concussion, loss of consciousness 31-59 mins",160202.2,160202.2,5
161006.3,head_neck,"Cerebral concussion, loss of consciousness 1-6 hours (severe concussion)",160206.3,160206.3,5
161007.4,head_neck,Diffuse axonal injury (prolonged traumatic coma LOC >6 hours not due to mass lesion) NFS,160210.4,NONE      ,5
161008.4,head_neck,"Diffuse axonal injury (prolonged traumatic coma LOC >6 hours not due to mass lesion), LOC 6-24 hours (mild DAI)",160814.4,160814.4,5
161011.5,head_neck,"Diffuse axonal injury (prolonged traumatic coma not due to mass lesion), LOC >24 hours NFS",160818.5,160818.5,5
161012.5,head_neck,"Diffuse axonal injury (prolonged traumatic coma not due to mass lesion), LOC >24 hours, without brainstem signs (moderate DAI)",160818.5,160818.5,1
161013.5,head_neck,"Diffuse axonal injury (prolonged traumatic coma not due to mass lesion), LOC >24 hours, with brainstem signs (severe DAI)",160824.5,160824.5,1
200099.9,face,"Injury, face NFS",215099.9,215099.9,          
200999.9,face,Died of facial injury without further substantiation of injuries or no autopsy confirmation of specific injuries,215999.9,215999.9,          
210099.1,face,"Skin/subcutaneous/muscle injury, face, NFS",210099.1,210099.1,5
210202.1,external,"Skin/subcutaneous/muscle, face, abrasion",210202.1,210202.1,5
210402.1,external,"Skin/subcutaneous/muscle, face, contusion; hematoma",210402.1,210402.1,5
210600.1,external,"Skin/subcutaneous/muscle, face, laceration NFS",210600.1,210600.1,5
210602.1,external,"Skin/subcutaneous/muscle, face, laceration, minor; superficial",210602.1,210602.1,5
210604.2,external,"Face, skin/subcutaneous/muscle, laceration, major; >10cm long and into subcutaneous tissue",210604.2,210604.2,5
210606.3,external,"Skin/subcutaneous/muscle, face, laceration, blood loss >20% by volume",210606.3,210606.3,5
210800.1,external,"Skin/subcutaneous/muscle, face, avulsion NFS",210800.1,210800.1,5
210802.1,external,"Skin/subcutaneous/muscle, face, avulsion, minor; superficial; <=25cm2",210802.1,210802.1,5
210804.2,external,"Skin/subcutaneous/muscle, face, avulsion, major; >25cm2",210804.2,210804.2,5
210806.3,external,"Skin/subcutaneous/muscle, face, avulsion, blood loss >20% by volume",210806.3,210806.3,5
216000.1,external,"Penetrating injury, face, NFS",216000.1,216000.1,5
216002.1,external,"Penetrating injury, face, minor; superficial",216002.1,216002.1,5
216004.2,external,"Penetrating injury, face, with tissue loss >25cm2",216004.2,216004.2,5
216006.3,external,"Penetrating injury, face, with blood loss >20% by volume",216006.3,216006.3,5
216008.4,face,"Penetrating injury, massive destruction of whole face including both eyes",NONE      ,NONE      ,1
220099.9,face,"Vascular injury, face NFS",NONE      ,NONE      ,          
220200.1,face,"External carotid artery branch(es), face, laceration [includes facial, temporal,and internal maxillary] NFS",220200.1,220200.1,5
220202.1,face,"External carotid artery branch(es), face [includes facial, temporal, and internal maxillary], laceration, minor; superficial",220202.1,220202.1,5
220204.3,face,"External carotid artery branch(es), face [includes facial, temporal, and internal maxillary], laceration, major; transection; blood loss >20% by volume",220204.3,220204.3,5
230202.2,face,"Optic nerve, face, contusion",230202.2,230202.2,3
230203.2,face,"Optic nerve, face, contusion, bilateral",230202.2,NONE      ,2
230204.2,face,"Optic nerve, face, laceration",230204.2,230204.2,2
230205.3,face,"Optic nerve, face, laceration, bilateral",230204.2,NONE      ,2
230206.2,face,"Optic nerve, face, avulsion",230206.2,230206.2,2
230207.3,face,"Optic nerve, face, avulsion, bilateral",230206.2,NONE      ,2
230299.1,face,"Optic nerve, face, injury NFS",230299.1,230299.1,3
240204.1,face,Ear canal injury,240204.1,240204.1,5
240205.1,face,"Inner or middle ear injury, involving tinnitus",240208.1,NONE      ,3
240206.1,face,"Inner or middle ear injury, involving dizziness",240208.1,NONE      ,4
240207.2,face,"Inner or middle ear injury, bilateral",240208.1,NONE      ,2
240208.1,face,"Inner or middle ear injury, NFS",240208.1,240208.1,2
240212.1,face,"Ossicular chain (ear bone), dislocation",240212.1,240212.1,2
240213.2,face,"Ossicular chain (ear bone), dislocation, bilateral",240212.1,NONE      ,2
240216.1,face,"Ear, tympanic membrane (eardrum) rupture",240216.1,240216.1,3
240220.1,face,"Ear, vestibular apparatus injury",240220.1,240220.1,4
240299.1,face,Ear injury NFS,240299.1,240299.1,3
240402.2,face,"Eye, avulsion, enucleation",240402.2,240402.2,2
240403.3,face,"Eye, avulsion, enucleation, bilateral",240402.2,NONE      ,2
240408.1,face,"Eye, canaliculus (lacrimal/tear duct) laceration",240408.1,240408.1,5
240416.1,face,"Eye, conjunctiva injury",240416.1,240416.1,5
240499.1,face,Eye injury NFS,240499.1,240499.1,3
240502.1,face,"Eye, choroid, rupture",240412.1,240412.1,5
240504.1,face,"Eye, choroid, rupture, peripheral, not involving macula",240412.1,NONE      ,5
240506.1,face,"Eye, choroid, rupture, central, involving macula",240412.1,NONE      ,3
240508.1,face,"Eye, choroid, detachment",240412.1,NONE      ,5
240510.1,face,"Eye, choroid, hemorrhage",240412.1,NONE      ,5
240599.1,face,"Eye, choroid injury NFS",240412.1,NONE      ,5
240602.1,face,"Eye, cornea, abrasion",240602.1,240602.1,5
240603.1,face,"Eye, cornea, burn, thermal or chemical",240699.1,NONE      ,5
240604.1,face,"Eye, cornea, contusion",240604.1,240604.1,5
240610.1,face,"Eye, cornea, contusion, hyphema NFS",240604.1,240604.1,5
240611.1,face,"Eye, cornea, contusion, hyphema, minor; <=50% of anterior chamber",240604.1,NONE      ,5
